fpr,tpr,threshold
0.15507175014068655,0.9489795918367347,0.008891390071088287
0.15517726505346088,0.9489795918367347,0.008891311909144557
0.15519485087225662,0.9489795918367347,0.008891292368658625
0.1552651941474395,0.9489795918367347,0.00889127282817269
0.15537070906021386,0.9489795918367347,0.008891253287686758
0.15542346651660102,0.9489795918367347,0.008891214206714893
0.15552898142937535,0.9489795918367347,0.00889119466622896
0.15558173888576252,0.9489795918367347,0.008891037341520637
0.15561691052335397,0.9489795918367347,0.008890960180397766
0.15563449634214968,0.9489795918367347,0.008890921099425901
0.15566966797974113,0.9489795918367347,0.008890901558939967
0.1557224254361283,0.9489795918367347,0.008890882018454034
0.1557927687113112,0.9489795918367347,0.008890823396996237
0.15584552616769837,0.9489795918367347,0.00889078431602437
0.15588069780528982,0.9489795918367347,0.008890764775538438
0.15593345526167698,0.9489795918367347,0.008890647532622841
0.1560389701744513,0.9489795918367347,0.008890608451650975
0.15607414181204277,0.9489795918367347,0.008890471668249446
0.15614448508722567,0.9489795918367347,0.008890432587277581
0.15621482836240855,0.9489795918367347,0.008890373965819782
0.1562324141812043,0.9489795918367347,0.008890334884847917
0.15633792909397862,0.9489795918367347,0.008890256722904185
0.15640827236916152,0.9489795918367347,0.008890217641932319
0.1564962014631401,0.9489795918367347,0.008890198101446388
0.15656654473832302,0.9489795918367347,0.008890061318044857
0.15660171637591447,0.9489795918367347,0.00889002223707299
0.15667205965109735,0.9489795918367347,0.008889983156101126
0.1567775745638717,0.9489795918367347,0.008889846372699597
0.15684791783905458,0.9489795918367347,0.008889650967840269
0.15688308947664603,0.9489795918367347,0.008889568770374393
0.15691826111423748,0.9489795918367347,0.008889553265410605
0.15697101857062465,0.9489795918367347,0.008889514184438738
0.1570237760270118,0.9489795918367347,0.008889377401037209
0.15705894766460327,0.9489795918367347,0.008889240617635678
0.15707653348339898,0.9489795918367347,0.008889228411887279
0.15711170512099043,0.9489795918367347,0.008889142915206014
0.15719963421496905,0.9489795918367347,0.008889123374720084
0.1572348058525605,0.9489795918367347,0.008888927969860754
0.15734032076533483,0.9489795918367347,0.008888888888888889
0.15741066404051773,0.9489795918367347,0.008888830267431092
0.1574634214969049,0.9489795918367347,0.008888698079089635
0.15749859313449635,0.9489795918367347,0.008888654403057696
0.15760410804727068,0.9489795918367347,0.008888634862571762
0.1576216938660664,0.9489795918367347,0.008888595781599897
0.1577623804164322,0.9489795918367347,0.008888498079170233
0.15777996623522791,0.9489795918367347,0.00888845920861772
0.15783272369161508,0.9489795918367347,0.008888458998198368
0.15790306696679798,0.9489795918367347,0.008888400376740569
0.1579206527855937,0.9489795918367347,0.008888380836254636
0.15795582442318515,0.9489795918367347,0.008888322214796837
0.15797341024198086,0.9489795918367347,0.008888302674310905
0.15807892515475522,0.9489795918367347,0.00888820497188124
