precision,recall,threshold
0.004171863575760182,0.9897959183673469,0.0019027381478653434
0.004172043010752688,0.9897959183673469,0.0019027811965726094
0.004172222461181126,0.9897959183673469,0.0019034700347154187
0.004172760905101953,0.9897959183673469,0.001903620732821385
0.004173119944932025,0.9897959183673469,0.001903706848404311
0.004173479046553653,0.9897959183673469,0.001903771436227224
0.004173658620541284,0.9897959183673469,0.0019039006147935644
0.004173838209982788,0.9897959183673469,0.001904137452279329
0.0041740178148801585,0.9897959183673469,0.0019042881738582846
0.00417437707105048,0.9897959183673469,0.0019044819665349404
0.004174556722327423,0.9897959183673469,0.0019045896329198094
0.004174916071274856,0.9897959183673469,0.0019046542340490924
0.004175095768949339,0.9897959183673469,0.0019047619047619048
0.004175275482093664,0.9897959183673469,0.0019050203255096454
0.004175455210709827,0.9897959183673469,0.0019050849331313329
0.004175634954799828,0.9897959183673469,0.001905860300565602
